557,Anglin' In Our Garrison,Return to Mak'jin with the Frostwolf Fishing Journal. ,"You have proven your worth, traveler.  Now take this frostwolf fishing journal back to your garrison and study up.  You will be catching all you can eat in no time. "
558,Fat Sleeper,Ron Ashton wants you to collect 10 Fat Sleeper Eggs from Nagrand. ,"We need to stock the garrison pond with local fish.  I need you to search the waters in Nagrand for fish that we can stock up with.  Once you have the fish, you will need to slice them up and look for eggs inside. "
559,A Slippery Snack,Gather 6 Baby Octopi from the shallow water near Rut'theran Village. ,"Have you ever eaten octopus meat? It takes some getting used to, but it's my favorite! I even know some people who like to eat the whole thing while it's alive! I don't plan on trying that anytime soon, but I am out of fresh octopi at the moment. Will you help me gather some more? They live in the shallow water off the shore near Rut'theran Village. "
560,Jawless Skulker,Mak'jin wants you to collect 10 Jawless Skulker Eggs from Gorgrond. ,"We need to stock the garrison pond with local fish.  I need you to search the waters in Gorgrond for fish that we can stock up with.  Once you have the fish, you will need to slice them up and look for eggs inside. "
561,Abyssal Gulper Eel,Ron Ashton wants you to collect 10 Abyssal Gulper Eel Eggs from Spires of Arak. ,"We need to stock the garrison pond with local fish.  I need you to search the waters in Spires of Arak for fish that we can stock up with.  Once you have the fish, you will need to slice them up and look for eggs inside. "
562,Fire Ammonite,Mak'jin wants you to collect 10 Fire Ammonite Eggs from Frostfire Ridge. ,"We need to stock the garrison pond with local fish.  I need you to search the waters in Frostfire Ridge for fish that we can stock up with.  Once you have the fish, you will need to slice them up and look for eggs inside. "
563,Live Bait,"Use Grimnur's Bait on yourself, then jump into Helm's Bed Lake in Dun Morogh. ","If ye've ever fished fer crayfish, ye know they respond best to live bait, an' the more bait, the better. Would ye like to test my new bait? Simply smear this on yerself an' hop into Helm's Bed Lake in eastern Dun Morogh. After ye've got the catch, take it to me friend, Cook Ghilm at Gol'Bolar Quarry, west of the lake. He's an expert at cookin' those oversized bugs! "
564,The Emerald Nightmare: Felwort Mastery,Travel to the Emerald Nightmare and cleanse Cenarius of his affliction. ,"I have a theory on how we can better harvest this felwort, <name>. You see, sometimes in order to understand how something comes into being, you have to work backwards. I've recently heard of the corruption of one of our greatest gods, Cenarius. I have no doubt the same corruption that lives in these herbs also resides within him now. If you were able to cleanse that corruption, find a way to understand how it works and remove it, I think we can apply that to how we harvest these herbs. "
565,Tharillon's Fall,"Bring 20 piles of Starlight Rosedust to Azsuna, use them to taunt Herbalist Tharillon out of hiding, then search him for information about herbalism. ","He mentions your name. . . his blade. . . aethril. . . I'd say that this is absolutely from Herbalist Tharillon, and by the look of it, he may have succumbed to the plight of the nightfallen. Furthermore, if he's looking for aethril, he's probably in Azsuna somewhere. Tharillon is currently our only hope for learning more about starlight roses. Seek him out, but you may want to bring friends. . . he likely won't go without a fight. "
566,Spayed by the Spade,Obtain a Pristine Pistil and a Stainless Stamen. ,"The stem, leaves, and petals are dazzling, to be certain. . . but look at the pollination filaments, here, and the reproductive organs in the center of the bloom. They contain more energy than the rest of the plant put together. I suspect that we can more responsibly and efficiently harvest aethril by focusing on these parts. Still, it looks like this bloom has been damaged. I need undamaged parts if I'm to be sure. "
567,Dreamleaf Sample,Bring the Dreamleaf Sample to Kuhuine Tenderstride in Dalaran. ,"The herb is brilliantly green, paper-thin, and somewhat sticky. Your herbalism trainer in Dalaran will want to see this. "
568,Chase the Culprit,"Find out what creature has been eating Foxflower, then chase it and catch 12 Chewed Foxflower Bits. ","This is a powerful herb, <name>. Creatures will occasionally snack on some simpler herbs, but usually they avoid plants of such potency. I'm intrigued. What kind of animal would eat foxflower? A moose? You should investigate further. Find out what creature has been snacking on foxflower, and then see if you can wrestle some of the flowers from its mouth, before it escapes. "
569,A Slip of the Hand,Speak with Kuhuine Tenderstride about the quick-reproducing property of aethril. ,"As you harvest the aethril, your hand brushes the flower's pollinating organs against one another, creating a reaction. You may have discovered a new herbalism technique. Your trainer in Dalaran would be a good person to discuss this with. "
570,The Last Straw,Use Tur'xoran's Summoning Stone to summon and slay Tur'xoran. ,"We cannot falter in our crusade against this corruption, <name>. It is our duty as heroes. As herbalists. As hero-balists. Slaying simple satyrs will not do. We must attack their leaders. Bring this fallen herb to Shala'nir, in the northeast. Find Tur'xoran 's summoning stone, and place this herb in front of it. Then. . . rip off his head. Do it for the plants. "
571,Desperation Breeds Ingenuity,Obtain 6 Chewed Aethril Stems from Withered in Azsuna. ,"I believe we may be able to use this clue to our advantage, <name>. The withered are notoriously thirsty for mana, and will stop at nothing to get it. Perhaps we can study how they use the aethril and use the results to improve our own harvesting methods. "
572,Choked by Nightmare,Bring the Blight-Choked Herb to Wildcrafter Osme in Val'sharah. ,"Another plant, killed by the blight. This one coiled so hard that it starved itself of sunlight. You should bring it to Wildcrafter Osme in Lorlathil. He won't be happy. "
573,Root Samples,Collect 8 Root Samples from herbs around North Barrens. ,"The herbs of the Barrens are not quite like herbs in other lands.  Their properties are mostly the same, but the oasis water here alters the plants; they are just slightly different. I want to study those differences. . . to see if they're exploitable! If you are skilled in herbalism, then gather root samples off the herbs you find in the Barrens.  Bring back these samples so that I may compare them with herbs from other regions. "
574,An Empathetic Herb,Obtain 15 Healthy Dreamleaf and 5 Blight-Infested Dreamleaf. ,"Something is different about this dreamleaf, though. It is less than pure. I have a theory. The wilds of Val'sharah have been blighted by a nightmarish curse. Sensitive herbs like this may be susceptible to such a blight. I need more information before I can draw any conclusions. Find me some healthy samples and some blight-infested samples, and we can continue. "
575,More Anchor Pods,Harvest 9 Mature Anchor Pods from anchor weed. ,"Everyone in Kul Tiras knows that anchor weed is a blight that was brought here by merchants. It thrives in this weather and it leechs nutrients from other plants, so we work to keep it from spreading, but it also has a strong magical essence, keeping us from just eradicating it. However, if it has mutated so it can disperse more seeds, we may need to finally purge it. Bring me the biggest seed pods you can find, we need to see if this is a unique case. I'll dissect this one and learn what I can. "
576,One Dead Plant is One Too Many,Slay 20 satyrs within Val'sharah. ,"We must exact VENGEANCE for this. While I understand the importance of the balance between the Emerald Dream and the Nightmare, this time it's corruption has gone TOO FAR! Satyrs. I blame the satyrs for this. Make them pay! Make them pay, and Elune will reward you with her bounty! "
577,Seeking More Knowledge,Retrieve the Treatise on Anchor Weed from within Waycrest Manor. ,"It pains me to admit that I don't know everything about plants.  I've taught you everything I know about Anchor Weed, but I think I know where you could look to learn more.  Unfortunately, it's in Waycrest Manor, and that whole area's been crawling with monsters as of late. If you find yourself inside that manor, keep an eye out for a book called, ""The Treatise on Anchor Weed"".  Its author spent decades studying that forsaken weed. "
578,Twisted to Death,Find someone in Lorlathil to teach you about the blight's effects on herbs. ,The corruption has completely taken this herb. This blight is a mysterious force whose complexities transcend the teachings of simple herbalism. An expert in such infestation will need to tell you what's really going on here. 
579,Ragged Strips of Silk,Speak with Kuhuine Tenderstride about aethril and the withered. ,"Finely made strips of clothing, torn, tattered, and dirty: telltale signs of the withered. The feral, degenerate outcasts of nightborne society must also be harvesting the aethril. . . but why? "
580,The Spade's Blade,Find the Broken Herbalist's Blade. ,"Did you notice the script along the base of the handle, <name>? It says ""Herbalist Tharillon, "" in the writing of the nightborne. The handle does little for us, but perhaps the blade of this spade will give us some information on how to harvest the starlight rose without failing quite so often. I would start my search for it in Suramar. "
581,Felwort Analysis,"Collect Ryno Bloomfield's Analysis, Dani Earthtouch's Analysis, and Lohor's Analysis. ","I sent felwort samples to some of my fellow herbalists, but haven't heard back from them yet. Could you please follow up with them and collect their analyses. Ryno Bloomfield is currently working in Un'goro Crater. Dani Earthtouch is researching Freya's influence in Sholazar Basin. Finally, Lohor has been working in the overgrown portion of Gorgrond. "
582,Can't Teach on an Empty Stomach,Collect 7 Lane Snapper for Xun Xun Sweetflower. ,"I would love to teach you, but it's so hard for me to concentrate right now.  I haven't eaten anything all day, so it's all I can think about. However, if a helpful adventurer were to fish up some lane snapper from the ocean just behind me, I would owe them a something in return.  Perhaps something valuable, such as advice in regards to effectively picking the notorious winter's kiss. If you don't feel like fishing, you could just buy some on the auction house, I don't mind. "
583,Fjarnskaggl,"Bring 20 Fjarnskaggl to the Wind-Worn Cairn in Stormheim, then earn the Blessing of Fjarnskaggl. ","There! It seems that there was a vrykul herbalist, Torgus, who brought a gift of fjarnskaggl to a seaside cairn - presumably in Stormheim - and by doing so received a blessing from his ancestors. <Kuhuine shrugs. >It's worth a shot, though without knowing what you're getting into, you may want to bring friends with you. "
584,Insane Ramblings,Bring the Scribbled Ramblings to Kuhuine Tenderstride in Dalaran. ,"Scribbled, angry phrases on a dirty scrap of vellum. One part catches your eye: ""thinks <HE/SHE> knows how to gather herbs<name><name><name><name>    steal my bladeslit <his/her> THROAT when Ijust needa bit more manamaybe aethril, yes. . . ""Your herbalism trainer may be interested in seeing this. "
585,Clearing the Garden,Kill 8 Frostwall Nibblers. ,"This cave is the perfect climate to grow herbs for our Garrison, there is just one little problem.  All these damn nibblers! I need you to clear them out and we can get this garden growing. "
586,Ram's-Horn Trowel,Bring the Ram's-Horn Trowel to Kuhuine Tenderstride in Dalaran. ,"The rune markings along the tool's grip suggest that it was left behind by a vrykul herbalist. Apparently, the vrykul are also gathering this fjarnskaggl. Your trainer, Kuhuine, mentioned that she had read about this herb in the past. Perhaps she might be interested in seeing the tools that the vrykul use to harvest it. "
587,The Pied Picker,Bring the Foxflower Scent Gland to Kuhuine Tenderstride in Dalaran. ,"As you finish gathering the foxflower, a particular part of the bloom catches your eye. One of the leaves has a small protuberance, right where it meets the stem. Further investigation suggests that this is where the foxflower's unusual smell comes from. Your herbalism trainer would be interested in seeing this. "
588,Giving Back to Nature,Plant the Akunda's Bite Sapling and defend it until it builds a static charge. ,"Perform one additional task, and I will give you the knowledge you seek. The seeds you have are strong, but they need time until they are ready to grow. However, one must always be prepared in the desert. This sapling is mature enough to live on its own, but it is frail. It needs the dry desert winds to build static so it may bite, but until it does, it is as helpless as grass. Plant it in the desert sands, near the fallen beast south of the Brine Basin, and protect it until it can defend itself. "
589,Vrykul Herblore,Find three vrykul Herbology books in Stormheim. ,"<Kuhuine studies the trowel further. >This is a standard digging tool. There is not much to be learned here, except. . . . . . this DOES suggest that the vrykul are still actively gathering this herb. The vrykul likely know much more about this herb than we do. All we need to do is find out where their knowledge is stored. "
590,Ghost Busting,Put the Angry Spirit to rest. ,"I hate to ask this of you, but are you available for some more grunt work? I'd do it myself, but this seems beyond my capabilities. Remember how I told you we use star moss to allow those no longer living to join us for a special day? Yeah, well, sometimes once they show up, they don't want to leave.  There is a spirit on the other side that is lashing out, harming those it should be protecting. Take this smoldering star moss and cleanse the area until you find the offender and help them move on. "
591,Seeking More Knowledge,Retrieve the Treatise on Anchor Weed from within Waycrest Manor. ,"One of de most sacred plants on dis island is anchor weed. Legend says dat it was a gift from de Loa and it can do anything from regrow limbs to granting immortality. If you are looking for facts as to what it can do or how to harvest it, you will need to go elsewhere. The spirits tell me dat dere is a book, dat contains de information you seek. Look for it deep within the Waycrest Manor. Dey ask dat in exchange for dis knowledge, you kill whatever is causing a rift in de spirit world. "
592,Pollen Punching,Collect 12 Heaping Handfuls of Damp Pollen from siren's sting. ,"What I think happened is that some creature lapped up all the pollen with it's tongue. While I'm curious as to what creature could have done this, I doubt it matters. I believe we can safely reproduce this without needing any sort of rare or dangerous reagents. Next time you find a siren's sting, simply try wetting your glove so the pollen will stick to it. Water, wine, spit. . . It shouldn't matter. "
593,Starlight Rosedust,Bring the Starlight Rosedust to Kuhuine Tenderstride in Dalaran. ,"Despite all your training, the rose disintegrated in your hand. Your herbalism trainer in Dalaran will want to see this. "
594,Clearing the Garden,Kill 8 Lunarfall Raccoons. ,"This clearing is the perfect spot to grow herbs for our Garrison, there is just one little problem.  All these dang raccoons! I need you to clear them out and we can get this garden growing. "
595,Foxflower Sample,"Obtain 20 samples of Foxflower, then bring them to Kuhuine Tenderstride in Dalaran. ",Something about this herb catches your eye. . . and your nose. Your herbalism trainer in Dalaran would certainly be interested in studying some samples of this piquant new flower. 
596,The Glory of Argus,Find someone on Argus who might be able to train you on how to handle Astral Glory. ,"<Amazed that anything so pure could continue to grow on this planet, you pick the flower from the ground. You feel a small power radiate from it and then vanish. ><As it falls apart in your hands, you wonder if anyone on this Light-forsaken place knows how to handle this precious herb. >"
597,Meet Sweetflower,Find Xun Xun Sweetflower in Drustvar. ,"It looks like you've become familiar with the plants around here. There's a flower that grows in the snowy parts of the continent, but I can't tell you much else about it.  Can't stand being cold. However, if you're interested in learning more, I know of someone who may be able to teach you. Her name's Xun Xun Sweetflower, and last I heard she set up shop on the outskirts of Anyport over in Drustvar.  Tread carefully, though, that area is crawling with Irontide Raiders. "
598,Here In Spirit,Harvest 10 Fresh Star Moss. ,"Hey, <name>, how would you feel about doing some legwork for a favor? We have a tradition here in Kul Tiras, that during a celebration, be it funeral, wedding, or birthday, we incorporate star moss into the decorations. We do that so those who are no longer amongst the living can be here in spirit. With the recent fighting, my stores are near empty due to the number of funerals we've had. If you bring me fresh star moss to restock my supply, I'll share a secret on how to get more from each star moss. "
599,The Missing Page,Bring the Runed Journal Page to Kuhuine Tenderstride in Dalaran. ,"<The page appears to be ripped out of a larger book. It reads: >"". . . the Cairn of the Sea, a place long-known to be beloved by the gods. He placed his offering of fjarnskaggl at the foot of the cairn, mouthed the words 'Herbs beget herbs', and received the blessing he desired. ""This may be related to the books you brought back to your herbalism trainer. "
600,The Gentlest Touch,Attempt to harvest 15 more Starlight Roses. ,"Sadly, I don't have any special techniques that can help you here. You'll simply need to practice your methods. Get back out there, and focus on a gentle touch when dealing with starlight roses. "
601,Emergency Transplants,Plant 10 Riverbud Seeds in rivermud. ,"With everything that's been happening over in Drustvar, there's been a sudden surge of wildlife in the sound. Normally, I wouldn't care, but they've been eating all the riverbud! If things don't improve soon, we could try thinning their numbers so they don't consume everything, but I'll consider that the last resort. Instead, could you go plant some of these seeds to produce additional food for them? "
602,Felwort Sample,Bring the Felwort Sample to Kuhuine Tenderstride in Dalaran. ,"This herb bubbles and seethes with a foul energy. It is smooth, dry, and cool, yet somehow quite painful to touch. Your herbalism trainer in Dalaran will want to see this. "
603,Cultural Significance,Learn the importance of sea stalks from people in Boralus. ,"I've noticed your skill with harvesting plants has improved, but I also noticed that you just treat each flower and leaf as a commodity.  The flora of these islands have a rich history, with a deep cultural significance to us. Take this sea stalk, go around town, and ask some of the men and women what it means to them.  Humor me, and I'll make it worth your while. "
604,The Frigid Boon,Harvest 10 winter's kiss without taking cold damage. ,"While harvesting this winter's bite, you managed to pluck the flower without breaking any petals, a feat you had not accomplished before. Taking a quick mental note of every detail about yourself and your surroundings, one point sticks out to you. The heat from your breath appears to have made the petals supple enough to bend instead of break. You also believe that this may be a way to prevent the flower from activating its defensive cold blast. If that is the case, it could be extremely useful. "
605,Teeny Bite Marks,Bring the Nibbled Foxflower Stem to Kuhuine Tenderstride in Dalaran. ,This herb has been chewed by some of the local wildlife. What kind of animal would eat foxflower? A bear? Perhaps your trainer in Dalaran will know. 
606,Fjarnskaggl Sample,Bring 20 Fjarnskaggl to Kuhuine Tenderstride in Dalaran. ,"To one not trained in herbalism, this brambly bush might appear to be entirely useless. Your training, however, reveals this to be a very special plant indeed. Your herbalism trainer in Dalaran will want to see some more samples of this. "
607,The Heart of It,Ask Funen about the shimmering roots of the Astral Glory. ,"<Having handled astral glory for a while now, you've picked up on something interesting about its roots. Tightly wound in a cocoon, small flecks of light permeate through the cracks creating a shimmering effect. ><Perhaps Funen might be able to expand on the nature of these lights. >"
608,An Unusual Mentor,Find Patu in Vol'dun. ,"Hey <name>, you look like you're ready to handle hostile territory. Far away in the desert of Vol'dun, on the continent of Zandalar, there grows a plant called akunda's bite. You couldn't pay me enough to go there myself, and there's almost no mention of them in any of the books I've read, but all is not lost. I know of an herbalist who lives there in the desert and studies that plant.  Find him, and I'm sure he'll be able to teach you a thing or two. Oh, and do be warned. . . He is a bit. . . eccentric. "
609,Aethril Sample,Bring the Aethril Sample to Kuhuine Tenderstride in Dalaran. ,This herb has clearly been absorbing magical energy from the land. Filaments of ley energy course from root to leaf. Your herbalism trainer in Dalaran will want to see this. 
610,Here In Spirit,Collect 10 Fresh Star Moss. ,"If you are up to de challenge, I have a task dat I believe is up your alley. De spirits of dis land are screaming out in anguish. However, dey are either unwilling or unable to talk to me in their current state. I need you to get some fresh star moss, which will help anchor and calm their spirits. Once dey are calm, we will be able to give dem de help dey need. Do dis, and I will teach you how to harvest star moss more effectively. "
611,More Anchor Pods,Collect 9 Mature Anchor Pods from anchor weed. ,"I need you to bring me a handful of mature anchor pods. You see, dis seed pod is massive, but it is still just a seed pod. If we dissect it and take careful notes, we can learn about de normal, smaller seed pods and easily see how de anatomy works. I need you to bring me more of dese mature anchor pods.  If my theory is correct, den we could actually have a factual record for de future. "
612,Jeweled Spade Handle,Bring the Jeweled Spade Handle to Kuhuine Tenderstride in Dalaran. ,"An immaculately carved spade handle lies beside the rose. Apparently the spade was more beautiful than it was durable, as the blade has completely fallen off. Your herbalism trainer may be interested in seeing this. "
613,Breaking The Food Chain,Kill 15 Freshwater Snapper. ,"The extra riverbud you planted has helped, but it's not enough.  Some of the local wildlife are consuming the riverbud before they mature. The more riverbud that is eaten, the less we have for our own needs. The largest group of young riverbud consumers are the turtles. If the riverbud becomes a threatened species, we'll need to regulate harvesting it. Instead, go thin the number of the turtles in the area. Do that and I'll teach you everything I know about riverbud. "
614,Emergency Transplants,Plant 10 Riverbud Seeds in rivermud. ,"Riverbud is a precious resource for us. Not only does it have potent magical properties, but it also feeds many of de beasts we train or eat ourselves. However, de Blood Trolls have been dumping a lot of cursed blood in de rivers. It may not be their goal, but if we do not act soon, de pollution may wipe out all de riverbud. I need you to take dis handful of seeds, and plant dem in de rivermud. In exchange, I will teach you how to harvest it more effectively. "
615,What Happens Next,Harvest 10 Akunda's Bite without being shocked. ,"After feeling the bite of Akunda so many times, static electricity causes your hair to stand on end as you hold in your hands an intact lightning pod. You noticed that by wrapping the lightning pod in it's own leaves, you were able to remove it without discharging it. If you manage to develop this technique, harvesting this plant would become significantly less hazardous and provide additional material in pristine condition. "
616,Youthful Resistance,Ask Funen about how to handle the younger Astral Glories. ,"<As you begin to gather the flowers, you realize that some of the younger blooms are still resistant to your approach and refuse to yield. Perhaps Funen might know more about how to handle the herb in its adolescent stages. >"
617,Disgustingly Damp Flower,Bring the Disgustingly Damp Flower to Declan Senal. ,"Rummaging for pollen as usual, you use the harvesting technique you learned from the bees.  However, when you pull your hand away from the flower, you find that there is no pollen on your gloves. Looking inside the swirl of petals, despite it being a mature flower, you see that there is no pollen at all within it.  Upon closer inspection you see that the flower is filled with a viscous liquid.  Could the flower have done this? While unpleasant to touch, you carefully pluck the flower to show Declan. "
618,Gathering Mementos,Search through patches of sea weed to find a memento of the lost sailor. ,"I have a task dat I can not really trust to anyone else, and I feel you could handle it with de reverence it deserves. An old friend came to me today, bringing a wilted sea stalk flower with her. Her husband was on a ship off the coast of Nazmir. I am unsure if de ship went down because of de naga, de Alliance, or a squall, but she said she did not want revenge.  Only closure. If you could go get her something to remember him by, I will tell you everything I know about sea stalks. "
619,Gathering Mementos,Search through patches of sea weed to find a memento of the lost sailor. ,"I have a task that I can't really trust to anyone else, and I feel you could handle it with the reverence it deserves. An old friend of mine came to me today, bringing a wilted sea stalk flower with her. Her husband was on a ship south east of Freehold. I'm not sure if it was pirates, the Horde, or a squall, but she said she didn't want revenge, just closure. If you could get her something to remember him by, I'll tell you everything I know about sea stalks, and you'd have my gratitude. "
620,Foul Harvest,Collect 12 Digested Akunda's Bite Seeds. ,"You have traveled far to find knowledge, but you have found me instead. I am curious though, how much further you would travel for it. I will teach you, if you do something for me first. Iron sharpens iron, as they say, so too does adversity strengthen the seed. Go out and find seeds, ones that have been consumed by the wild beasts and have returned to the earth unscathed. Only those seeds will be strong enough to survive the desert sands of Vol'dun. "
621,Learn From the Best,Drink Declan's potion and allow bees to harvest your pollen. ,"You want to learn how these bees are so good at harvesting pollen, but if you show up, they'll start swarming you. What you've got is a problem that can be solved with a little alchemy.  I just so happen to have this potion that, once drunk, will turn the imbiber into a plant. Here's the deal: you go out and drink the potion, and you'll see firsthand how the bees do what they do. After the potion wears off, you tell me what happened. Oh, and don't ask why I have that potion on me. "
622,Learn From the Best,Drink Jahden's potion and allow wasps to harvest your pollen. ,"You want to learn how these wasps are so good at harvesting pollen, but dey will defend their territory once you set foot inside it. Dis would be a problem, but I think I have a solution. Take dis potion and go to Vol'dun, to de Prickly Grove, and drink it to turn into a plant. Here's the deal: you go out and drink the potion, you'll see firsthand how the wasps do what they do. After the potion wears off, you tell me what happened. "
623,Ghost Busting,Put the Angry Spirit to rest. ,"I have spoken with de spirits. Most of dem were willing to bare their souls, calling for help from de living as dey are under attack from de blood trolls evil magic. Dere was one, however, who seemed more angry dan most. It was furious dat we had not acted yet, dat we allowed things to get dis bad. Go to de Spirits Be With You inn at de port north of here and put dis spirit down, and in return I will teach you everything else I know about gathering star moss. "
624,Breaking The Food Chain,Kill 12 Ravenous Jacunda. ,"De extra riverbud you planted has helped, but it has not been enough.  Some of de local beasts are consuming de riverbud before dey can mature. We need dese plants to germinate, or we could risk losing it entirely. The largest group of young riverbud consumers are de jacunda. If we are going to give de riverbud a chance to survive dis, you will need to thin their numbers. Do dat and I will teach you everything I know about riverbud. "
625,Enormous Anchor Pod,Bring the Enormous Anchor Pod to Jahden Fla. ,"In all the gathering you've done, you have never come across an anchor pod of this size. Whatever the reason that it has gotten so large, there is much that can be learned from it. Your mind wanders back to Jahden, and if there is anything about it in the book you picked up earlier. "
626,Akunda's Bite - Rank 3 Unlock,Find someone on Argus who might be able to train you on how to handle Astral Glory. ,"Amazed that anything so pure could continue to grow on this planet, you pick flower from the ground. You feel a small power radiate from it and then vanish. As it falls apart in your hands, you wonder if anyone on this Light-forsaken place knows how to handle this precious herb. "
627,Cultural Significance,Learn the importance of sea stalks from people in the Port of Zandalar. ,"I have noticed dat your skill with harvesting plants has improved, but I have also noticed dat you just treat each flower and leaf as a commodity. De flora of dese islands have a rich history, with a deep cultural significance to us. Go down to the Port of Zandalar, and ask some of the men and women what a sea stalk means to them.  Learn from us, and l will make it worth your while. "
628,Defensive in Death,Ask Rolm about the tentacles of the Zin'anthid. ,"<Having handled zin'anthid for a while now, you pluck one of its tentacles from the main body. As you do, the tentacle retracts, spiraling in on itself preventing you from getting to the blooms that reside along it. Perhaps Rolm will have more insight on how to keep this herb from defending itself. >"
629,Aromatic Pollen - Rank 2 Unlock,Find someone on Argus who might be able to train you on how to handle Astral Glory. ,"Amazed that anything so pure could continue to grow on this planet, you pick flower from the ground. You feel a small power radiate from it and then vanish. As it falls apart in your hands, you wonder if anyone on this Light-forsaken place knows how to handle this precious herb. "
630,Scales - Rank 2 Unlock,Find someone on Argus who might be able to train you on how to handle Astral Glory. ,"Amazed that anything so pure could continue to grow on this planet, you pick flower from the ground. You feel a small power radiate from it and then vanish. As it falls apart in your hands, you wonder if anyone on this Light-forsaken place knows how to handle this precious herb. See if you've already completed this by typing: /run print(C_QuestLog. IsQuestFlaggedCompleted(49461))"
631,Enormous Anchor Pod,Bring the Enormous Anchor Pod to Declan Senal. ,"In all the gathering you've done, you have never come across an anchor pod of this size. Whatever the reason that it has gotten so large, there is much that can be learned from it. Your mind wanders back to Declan, and if there is anything about it in the book you picked up earlier. "
632,Aromatic Pollenator,Bring the Dead Pollen-Covered Bee to Declan Senal. ,"While gathering the pollen, you found a dead bug absolutely covered in pollen.  You know that this little creature is the secret to harvesting pollen easier, but the answer seems just out grasp. Maybe if you ask Declan about it, he might have an idea. "
633,Pollen Punching,Collect 12 Heaping Handfuls of Damp Pollen. ,"It looks like some beast managed to lap up all de pollen with it's tongue. It is curious as to what creature could have done dis, I doubt it matters. You should be able to do dis yourself without needing any sort of rare or dangerous reagents. Next time you find a siren's sting, wet your glove so the pollen will stick to it. Water, wine, blood. . . It should not matter. "
634,An Unusual Mentor,Find Patu in Vol'dun. ,"You have done well so far, <name>, but dere is still much more for you to learn. I think it is time for you to meet an old 'friend'. Dere is no better person I know of to teach you about akunda's bite, as his knowledge and respect for de plant is unrivaled. Head North beyond the desert of Vol'dun. Dere you will find a tortollan who will teach you more about de desert flower. "
635,Disgustingly Damp Flower,Take the Disgustingly Damp Flower to Jahden Fla. ,"Rummaging for pollen as usual, you use the harvesting technique you learned from the wasps.  However, when you pull your hand away from the flower, you find that there is no pollen to be seen. Looking inside the swirl of petals, despite it being a mature flower, you see that there is no pollen at all.  Upon closer inspection you see that the flower is filled with a viscous liquid.  Could the flower have done this? While unpleasant to touch, you carefully pluck the flower to show Jahden. "
636,Scales - Rank 3 Unlock,Find someone on Argus who might be able to train you on how to handle Astral Glory. ,"Amazed that anything so pure could continue to grow on this planet, you pick flower from the ground. You feel a small power radiate from it and then vanish. As it falls apart in your hands, you wonder if anyone on this Light-forsaken place knows how to handle this precious herb. See if you've already completed this by typing: /run print(C_QuestLog. IsQuestFlaggedCompleted(49462))"
637,Herb 07 - Rare - Rank 3 Unlock,Find someone on Argus who might be able to train you on how to handle Astral Glory. ,"Amazed that anything so pure could continue to grow on this planet, you pick flower from the ground. You feel a small power radiate from it and then vanish. As it falls apart in your hands, you wonder if anyone on this Light-forsaken place knows how to handle this precious herb. "
638,Herb 07 - Rare - Rank 2 Unlock,Find someone on Argus who might be able to train you on how to handle Astral Glory. ,"Amazed that anything so pure could continue to grow on this planet, you pick flower from the ground. You feel a small power radiate from it and then vanish. As it falls apart in your hands, you wonder if anyone on this Light-forsaken place knows how to handle this precious herb. "
639,Leather - Rank 3 Unlock,Find someone on Argus who might be able to train you on how to handle Astral Glory. ,"Amazed that anything so pure could continue to grow on this planet, you pick flower from the ground. You feel a small power radiate from it and then vanish. As it falls apart in your hands, you wonder if anyone on this Light-forsaken place knows how to handle this precious herb. See if you've already completed this by typing: /run print(C_QuestLog. IsQuestFlaggedCompleted(49456))"
640,Scales - Rank 1 Unlock,Find someone on Argus who might be able to train you on how to handle Astral Glory. ,"Amazed that anything so pure could continue to grow on this planet, you pick flower from the ground. You feel a small power radiate from it and then vanish. As it falls apart in your hands, you wonder if anyone on this Light-forsaken place knows how to handle this precious herb. See if you've already completed this by typing: /run print(C_QuestLog. IsQuestFlaggedCompleted(49460))"
641,Leather - Rank 2 Unlock,Find someone on Argus who might be able to train you on how to handle Astral Glory. ,"Amazed that anything so pure could continue to grow on this planet, you pick flower from the ground. You feel a small power radiate from it and then vanish. As it falls apart in your hands, you wonder if anyone on this Light-forsaken place knows how to handle this precious herb. See if you've already completed this by typing: /run print(C_QuestLog. IsQuestFlaggedCompleted(49455))"
642,Bones - Rank 3 Unlock,Find someone on Argus who might be able to train you on how to handle Astral Glory. ,"Amazed that anything so pure could continue to grow on this planet, you pick flower from the ground. You feel a small power radiate from it and then vanish. As it falls apart in your hands, you wonder if anyone on this Light-forsaken place knows how to handle this precious herb. See if you've already completed this by typing: /run print(C_QuestLog. IsQuestFlaggedCompleted(49459))"
643,Aromatic Pollen - Rank 3 Unlock,Find someone on Argus who might be able to train you on how to handle Astral Glory. ,"Amazed that anything so pure could continue to grow on this planet, you pick flower from the ground. You feel a small power radiate from it and then vanish. As it falls apart in your hands, you wonder if anyone on this Light-forsaken place knows how to handle this precious herb. "
644,Leather - Rank 1 Unlock,Find someone on Argus who might be able to train you on how to handle Astral Glory. ,"Amazed that anything so pure could continue to grow on this planet, you pick flower from the ground. You feel a small power radiate from it and then vanish. As it falls apart in your hands, you wonder if anyone on this Light-forsaken place knows how to handle this precious herb. See if you've already completed this by typing: /run print(C_QuestLog. IsQuestFlaggedCompleted(49449))"
