1402,To Netherwing Ledge! ,"Neltharaku, flying high above Netherwing Fields in Shadowmoon Valley, wants you to collect 12 Nethervine Crystals from Netherwing Ledge. ","I believe that I can imbue nethervine crystals with my own essence. The power contained within these imbued crystals should be sufficient to free enslaved drakes of their masters' grasps. Travel to Netherwing Ledge, an island located off the broken shelf of Shadowmoon Valley, to the southeast. It is on Netherwing Ledge that you will find nethervine crystals. Return to me when you have collected enough crystals to fill your packs. And <name>, Beware the Dragonmaw that now inhabit the island. "
1403,"Teron Gorefiend, I am. . . ","Teron Gorefiend, I am. ","With Gorefiend's items restored, there is but one last piece to this puzzle: A host. <The ancient shadowmoon spirit 's lips curl up  to form a wicked grin. >Surely you did not believe the fairy tale that I told you. The Altar of Shadows is my prison. Without your help, I would have been stuck here for all eternity. Now, I will take over your body and you will destroy my captors and break these bonds. Refuse and we will both be stuck here forever. Teron Gorefiend will be free! "
1404,Imbuing the Headpiece,"Equip the Unfinished Headpiece, travel to the Altar of Damnation, and use it while standing near Gul'dan. ","The staff is nearly finished! All that remains is to imbue the headpiece with power flowing from the echoes of Gul'dan in this accursed place. To the east, near the Fel Pits and south of the Deathforge, is the Altar of Damnation. There, fragments of Gul'dan's past are trapped. When you carry the unfinished headpiece of the staff into the area around the altar, don't be surprised if some of the entities react to it. You will be carrying a dangerous object with strong connections to the cataclysm. "
1405,Blast the Infernals! ,"Use the Fel Bomb while standing on the green glyph in Legion Hold, then report to Wing Commander Nuainn at Wildhammer Stronghold. ","The device we've assembled won't win any beauty contests, but it should be capable of destroying the infernals amassed at Legion Hold. Judging from what the fel reaver power core's energy did to the Fetid Pool, it holds a respectable amount of explosive power. If you set the device off in the middle of the green glyph at the hold, it should be in range to hit all of the infernals. "
1406,Varedis Must Be Stopped,Varedis Must Be Stopped is the final quest in the Book of Fel Names quest chain in Shadowmoon Valley. ,"Of course we must destroy this book, but not before we use it to destroy Varedis. If we're to shut down this academy of Illidan imitators, we'll have to deal not just with Varedis but also the three night elf masters that assist him: Alandien, Theras and Netharel. Gather a suitable force and return to the Ruins of Karabor.  Follow Altruis's instructions for defeating Varedis.  Hopefully his plan will work - otherwise. . . it'll have been a pleasure working with you. "
1407,Bow to the Highlord,Speak to Overlord Mor'ghor at Dragonmaw Base Camp in Shadowmoon Valley. ,"I am unworthy to even carry a message directed at you, sir. Please forgive me for this indulgence. Overlord Mor'ghor has requested your presence in his chambers at once! "
1408,Enraged Spirits of Fire and Earth,Earthmender Torlok at the Altar of Damnation in Shadowmoon Valley wants you to use the Totem of Spirits to capture 8 Earthen Souls and 8 Fiery Souls. ,"We must try and make amends. We must commune with the elements of this region and see if anything can be done! I grant you the totem of spirits, <race>. If you slay an enraged elemental spirit in close proximity of the totem, it will consume the elemental's soul. You must use the totem to consume many souls before you may return to me. Do this for the spirits of fire and earth first. Return to me when the totem is full. "
1409,Zuluhed the Whacked,Kill Zuluhed the Whacked and recover Zuluhed's Key. ,"He hides in my thoughts, mortal. He waits for me to break. . . for me to bend to his will. And this will be his undoing. I will call for him. I will tell him that I will do as he asks. When he appears, kill him and take the key! Know this: Zuluhed is an ancient orc with unknown powers. He has surely been empowered further by Illidan. You risk your life for me in doing as I ask. Are you certain you wish to make such a sacrifice? "
1410,Nethermine Flayer Hide,Taskmaster Varkule Dragonbreath at Dragonmaw Base Camp in Shadowmoon Valley wants you to bring him 35 Nethermine Flayer Hides. ,"A skinner, eh? Well you'll find plenty to skin here! You gotta search for flayers around crystal formations. Take 'em down and take their hides. Sometimes they'll have a hide worth keepin'. Bring those to me. "
1411,To Legion Hold,"Make your way to Legion Hold, locate the Legion Communication Device, and learn about the Legion's plans while in disguise. ","The fortress of Legion Hold is your target. You'll have no reinforcements, so a frontal attack is out of the question. What little information we have shows that the Legion stocks and prepares its infernals at the hold. With the help of a disguise I'll give you, you must sneak into Legion Hold and discover their plans. Your best hope is to intercept or overhear communication between their commanders. "
1412,A Mysterious Portent,Return to Akama at the Warden's Cage in Shadowmoon Valley. ,"Before he died, Udalo appears to have written a single word on the floor beneath him.  The writing is barely legible but you recognize the word Atam'al. Perhaps Akama will understand the meaning of his brethren's message. "
1413,The Cipher of Damnation - The Third Fragment Recovered,Take Borak's Lockbox to Oronok Torn-heart at Oronok's Farm in Shadowmoon Valley. ,"Take this box to my father. He still resides at Oronok's Farm, far to the north, above Coilskar Cistern. When all three fragments are pieced together, the ancient words will be known once more. Good luck, <name>. Tell my father that I will be home soon. "
1414,A Necessary Distraction,Exarch Onaala wants you to return to the Ruins of Karabor and find a way to unleash Azaloth on his captors. ,"The weapons are authentic, as we feared.  Illidan is training demon hunters at the Ruins of Karabor and we must put an end to it. Do not be fooled by their name, <name>, their power will be used against us as often as against any demon. Their warlocks summon and subdue demons to be used as part of the initiates' training.  A pit lord named Azaloth has proven too strong to be used in training and is kept banished.  Find a way to let him loose on his captors.  That should buy us the time we need. "
1415,Return to the Aldor,Speak with Exarch Onaala at the Altar of Sha'tar in Shadowmoon Valley. ,"This book. . . I could use it to increase my power tenfold. . .  No!  It would end up corrupting my very soul, this I am sure of.  Return to those who sent you here, <name>. You now have the means to stop Varedis.  Wait until he manifests his demonic form through metamorphosis, at that point you will need to burn the book in his presence.  That will be the only way you can deprive him of his power. "
1416,The Hermit Smith,Bring the Box of Ingots to David Wayne at Wayne's Refuge in Terokkar Forest. ,"<Ordinn examines the results from his attempt at smithing the metal and shakes his head. >This is beyond my ability, but that's not to say the weapon can't be recreated for your use. There was a talented smith who accompanied the Sons of Lothar to Draenor, David Wayne. He was a remarkable blacksmith, but chose to leave the expedition. These days, he lives in a small camp on a peninsula east of Firewing Point in Terokkar Forest. Take the ingots to him and see if he can help you with the weapon. "
1417,Blast the Infernals! ,"Use the Fel Bomb while standing on the green glyph in Legion Hold to destroy the infernals, then report to Blood Guard Gulmok at Shadowmoon Village. ","The device we've assembled won't win any beauty contests, but it should be capable of destroying the infernals amassed at Legion Hold. Judging from what the fel reaver power core's energy did to the Fetid Pool, it holds a respectable amount of explosive power. If you set the device off in the middle of the green glyph at the hold, it should be in range to hit all of the infernals. "
1418,The Fate of Kagrosh,Scout Zagran at Slag Watch wants you to search the Deathforge for Kagrosh and recover Kagrosh's Pack. ,"The scouting party originally had three members. Unfortunately, Kagrosh decided he wanted to be a hero. He descended into the Deathforge and we haven't heard from him since. In all likelihood, the fool's gone and gotten himself killed. The Shadow Council members aren't idiots and Kagrosh wasn't exactly strong in the subtlety department, if you know what I mean. Keep an eye out for him in the Deathforge and recover any information or items he might have collected. "
1419,A Ghost in the Machine,Zorus the Judicator at Wildhammer Stronghold in Shadowmoon Valley wants you to bring him 15 Ever-burning Ash samples. ,"I fear that these dwarves do not understand what they have built upon. This area was once the ancestral grounds for the Shadowmoon orcs. I speak of spirits, <race>. For nearly twenty years they have laid dormant beneath the Wildhammer Stronghold, but recently, something has riled them up. Venture beyond the gates of Wildhammer and seek out the pools and rivers of fel lava found across this land. Near the lava will be ever-burning ash. Bring me this ash so that I may craft something that will help us. "
1420,Zuluhed the Whacked,Kill Zuluhed the Whacked and recover Zuluhed's Key. ,"He hides in my thoughts, mortal. He waits for me to break. . . for me to bend to his will. And this will be his undoing. I will call for him. I will tell him that I will do as he asks. When he appears, kill him and take the key! Know this: Zuluhed is an ancient orc with unknown powers. He has surely been empowered further by Illidan. You risk your life for me in doing as I ask. Are you certain you wish to make such a sacrifice? "
1421,The Deadliest Trap Ever Laid,Assist Commander Hobb and the Scryers in defending the Sanctum of the Stars. ,"Take these Scryer medals. Mor'ghor will need proof of ""victory"" once this is over. He will recognize them as coming from the corpses of fallen Scryer soldiers. Now all that remains is to use the signal flare to alert the Dragonmaw raiders. We will crush them when you are ready. Just give me the word. "
1422,Bring Down the Warbringer! ,"Defeat Warbringer Razuun, recover Razuun's Orders, and report to Blood Guard Gulmok at Shadowmoon Village. ","We've made a lot of progress against the Shadow Council here at the Deathforge, but now it's time to finish the job. I found a key among the items in Kagrosh's pack. At least he accomplished something before they got to him. The key should help you to track down this Warbringer Razuun you observed at Legion Hold. After you've hunted down and dealt with Warbringer Razuun, report directly to Blood Guard Gulmok. We must not keep him waiting. "
1423,Find the Deserter,Locate Parshah in the Magma Fields and speak to him. ,"I get the feeling that all the pieces are here, but I just can't put them together in a way that makes sense. I think our best lead is to attempt to locate this deserter. If he left his comrades at the camp, there's a chance you might be able to persuade him to help us understand what the dark conclave arakkoa are planning. Start your search for him along the road in Magma Fields to the northwest. It seems a likely place for him to take refuge. "
1424,The Cipher of Damnation - Borak's Charge,"Borak, Son of Oronok at the bridge near Eclipse Point in Shadowmoon Valley wants you to recover the Third Part of the Cipher of Damnation from Ruul the Darkener. ","That Cipher fragment will never reach Zuluhed. You're going to ambush Ruul the Darkener and his transport before it has a chance to make the delivery. The Dragonmaw Fortress is directly east of here, across the Netherwing Fields. Somewhere between Dragonmaw Fortress and the Sanctum of the Stars is where you'll find Ruul. Strike hard and strike fast! And <name>, from the sound of it, this Ruul is going to be tough. Keep your guard up. Return the Cipher to me should you succeed. "
1425,Spectrecles,Chief Apothecary Hildagard at Shadowmoon Village in Shadowmoon Valley wants you to slay 12 Shadowmoon Zealots. ,"I call them "" Spectrecles. "" Clever, no? When you equip these goggles, you will be able to see the spirits of Shadowmoon Valley. Before I let you have them, though, you must promise me that you will help us clear out the ghosts at the village. Take the goggles and destroy any and all spirits that you see wandering about Shadowmoon Village. Hopefully, destroying these spirits will force any that remain to move elsewhere. "
1426,"Wanted: Uvuros, Scourge of Shadowmoon",Slay Uvuros and recover Uvuros's Fiery Mane. ,"Wanted - DEAD: Uvuros, scourge of Shadowmoon Valley. By order of Thane Yoregar, the fel beast, Uvuros, is to be killed on sight and his mane stripped from his carcass as proof of deed. Return the fiery mane of the beast to Warcaller Beersnout should you succeed. Uvuros was last seen at the Hand of Gul'dan, located in the heart of Shadowmoon Valley - northeast of Wildhammer Stronghold. "
1427,"Frankly, It Makes No Sense. . . ","Researcher Tiorus at Shadowmoon Village in Shadowmoon Valley wants you to travel to the lava flow near the Ruins of Baa'ri and use the Arcano Control Unit to control an Arcano-Scorp, swim in the lava with the Arcano-Scorp, and tag 8 Greater Felfire Diemetradons. ",We must study these creatures further. Far to the east - near the huge lava flow beneath the ruins of Baa'ri - you will find arcano control units. These controllers were crafted by a genius named Gnomus for the sole purpose of exploring lava via mechanical scorpion. He has long since lost his mind and is now only interested in eating the hottest food known to gnome-kind. <Tiorus gives you a funny look. >I want you to use the control and tag the diemetradons of the lava flow for further study. 
1428,Dragonmaw Race: Wing Commander Mulverick,Follow Wing Commander Mulverick while attempting to stay on your flying mount. ,"Three years of blood, sweat and tears. Mostly tears. . . The amount of crying that a hardened soldier does when it comes down to all-out war is amazing! ""They're jumping into our tower with their horses! "" ""Why is their base so well defended? "" ""They're taking our relief hut, I'm going A. W. O. L. ! ""Wimps. . . I took the first train out of ""cry-town"" the minute the Dark Portal opened. Now I'm a top gun for the Dragonmaw. If you want to be top orc, you'll have to defeat me. We go when you are ready. "
1429,Teron Gorefiend - Lore and Legend,Zorus the Judicator at Wildhammer Stronghold in Shadowmoon Valley wants you to find the Ancient Shadowmoon Spirit. ,"Stories abound about the life of Teron Gorefiend, but most are just that - stories. We do not know what happened to Gorefiend after he returned to Draenor. The only thing we are certain of is that he has already died once. I have heard the scouts here speaking of an ancient orc spirit that resides at the Altar of Shadows, far to the east, across the Netherwing Fields and through Netherwing Pass. Take the Spectrecles and track this orc down. He will surely have more information on Gorefiend. "
1430,A Slow Death,Yarzill the Merc at Dragonmaw Base Camp in Shadowmoon Valley wants you to use Yarzill's Mutton in conjunction with Fel Glands to poison 12 Dragonmaw Peon Camps. ,"The Dragonmaw have peons stationed at nearly every crystal formation up here. While the outright slaying of them would draw far too much unwanted attention to you, there is a way that we can thin their numbers and remain below the suspicious eyes of Mor'ghor. Venture into the wilds of Shadowmoon Valley and slay the tainted wildlife. Take from them their corrupt fel glands. Use those fel glands with this mutton that I'll give you near the peons. They'll take one bite and fall deathly ill! "
1431,Seeker of Truth,Find a Murkblood Overseer and interrogate him. ,"These miners are far too stupid to concoct any type of escape plan. We must find and punish the source. Venture into the depths of the mine and seek out the Murkblood overseers. If they have not been overcome by the denizens of the mine, they will undoubtedly be hiding. Once you locate one, interrogate him until he reveals the true mastermind behind the escape. Return to me with the identity of this traitor and the hand of the overseer. "
1432,Fresh from the Mechanar,David Wayne at Wayne's Retreat wants you to bring him an Overcharged Manacell. ,Working with the ingots you brought is going to require a lot of heat -- rather more than a conventional forge can supply. I'm going to need a supplemental heat source for the forge and there are very few things in Outland that can supply that kind of power. The Mechanar area of Tempest Keep turns out manacells containing an incredible amount of power. Find one of the overcharged manacells from the stacks around Mechano-Lord Capacitus and bring it back here. 
1433,Akama's Promise,Bring the Medallion of Karabor to A'dal in Shattrath City. ,"<Akama inserts the crystal into the medallion in his hand. >I am not as strong as I once was, <name>.  Being so close to evil itself all these years - I do not know if I can trust myself with an artifact as powerful as this. Take this as my promise to you that when the time comes and you face Illidan, I will be on your side.  Take it to the one being we know we can trust with its power.  Take the medallion to A'dal in Shattrath City. "
1434,Setting Up the Bomb,"Obtain a Fel Reaver Power Core and a Fel Reaver Armor Plate, then bring them to Blood Guard Gulmok at Shadowmoon Village. ","We can't allow the Legion to trample us on their march to Black Temple. Find a way to destroy the infernals they intend to use against us. That's not a request, <name>; it's an order. The Fetid Pool near Legion Hold holds an old fel reaver power core you could use as the basis for a kind of fel bomb. Search the other wreckage near the fel reaver for a section of armor plating. You should be able to make a bomb powerful enough to take out those infernals and give the hold a nice shake! "
1435,A Job Unfinished. . . ,Slay 10 Overmine Flayers and Barash the Den Mother. ,"In the name of our great master. . . For the glory of Illidan! By order of Overlord Mor'ghor, the great plateau of Netherwing Ledge is to be secured. With all Netherwing drakes captured or forced off of the land, rock flayers are running rampant and threatening crystal harvesting operations. Destroy them all, their den mother and her consort, Arvoar. Mor'ghor commands it! <It would appear that this orc failed to take the plateau. It is time to prove your worth to Mor'ghor! >"
1436,Minions of the Shadow Council,Scout Zagran at Slag Watch wants you to kill 10 Deathforge Guardians and 5 Deathforge Summoners. ,"<Zagran listens to you recount the events at Legion Hold, nodding. >That fills in the gaps we've seen. We've caught glimpses of them launching infernals in the direction of the hold, but haven't been able to find much more than that. The Shadow Council has the forge pretty much locked down. Looks like you're going to need to fight your way in. Start eliminating the Shadow Council guarding the entrance to the Deathforge! "
1437,Bane of the Illidari,Wait for David Wayne to finish forging a sword for you. ,<David gathers his smithing supplies. >You've done well in getting everything we'll need to reforge the anti-demon blade. Your hard work and dedication is about to be repaid. The time has come to forge the sword. 
1438,Netherdust Pollen,Taskmaster Varkule Dragonbreath at Dragonmaw Base Camp in Shadowmoon Valley wants you to bring him 40 Netherdust Pollen. ,"A flower picker? ! Hilarious. . . Unfortunately, our mages and shaman need your services. The netherdust bushes that grow on this ledge have special pollen that is apparently very useful in their magical dealings. Bring me that stuff and I'll consider your work order complete. "
1439,The Not-So-Friendly Skies. . . ,Yarzill the Merc at Dragonmaw Base Camp in Shadowmoon Valley wants you to recover 10 Netherwing Relics. ,On the northeast edge of this island exists a dock used for the packaging and transport of Netherwing crystals and relics. Dragonmaw Transporters transport the goods from the dock to Dragonmaw Fortress while Dragonmaw Ascendants guard the ground from any would-be attackers. This leaves one opening for you to make a strike at the Dragonmaw: The Dragonmaw Skyway. Fly to the shattered islands of the Dragonmaw Skyway and ambush the transporters that use the route. Recover our stolen relics! 
1440,Ata'mal Armaments,Smith Hauthaa needs you to produce 5 Cleansed Ata'mal Metal. ,"The Ata'mal Terrace in eastern Shadowmoon Valley is holy to the draenei, but is now overrun by fel orcs. They have dug up the special ore from that place and created corrupted weapons and armor. I need the armaments to form an alloy with the naga ore. Our anchorites have blessed my anvil with the ability to cleanse them. Retrieve the armaments from the Shadowmoon chosen, slayers and darkweavers. Return them here, breaking down and purifying them upon my anvil, and then hand me the cleansed results. "
1441,The Cipher of Damnation - Grom'tor's Charge,"Grom'tor, Son of Oronok at Coilskar Point in Shadowmoon Valley wants you to recover the First Fragment of the Cipher of Damnation. ","This naga filth is the sixth one I've interrogated today. He's got the fancy armor so I figured he knew something. Those other ones were useless. <Grom'tor points to the corpses of the naga around him. >I only had to beat him once and he told me everything. The first part of the cipher is hidden in a naga chest at Coilskar Point or Coilskar Cistern, east of here. He says naga carry the keys. Kill 'em, take their keys and use them to open the Coilskar chests. Return to me when you find the cipher. "
1442,"Lohn'goron, Bow of the Torn-heart","The Spirit of Ar'tor at Illidari Point in Shadowmoon Valley wants you to recover Lohn'goron, Bow of the Torn-heart from the demons of the area. ","It is a sign, <name>. Even in death, I cannot be stopped. Recovering a part of the Cipher of Damnation is my destiny. With your help, that destiny will be fulfilled. Before we embark on that journey, I must have my longbow, Lohn'goron. It is a family heirloom that has been handed down from Torn-heart to Torn-heart for generations. My instinct tells me that a demon stole it from my corpse. Kill the demons here until you find my bow. "
1443,A Necessary Distraction,Larissa Sunstrike wants you to return to the Ruins of Karabor and find a way to unleash Azaloth on his captors. ,"The weapons are authentic, as we feared.  Illidan is training demon hunters at the Ruins of Karabor and we must put an end to it. Do not be fooled by their name, <name>, their power will be used against us as often as against any demon. Their warlocks summon and subdue demons to be used as part of the initiates' training.  A pit lord named Azaloth has proven too strong to be used in training and is kept banished.  Find a way to let him loose on his captors.  That should buy us the time we need. "
1444,Sunfury Signets,Battlemage Vyara at the Sanctum of the Stars wants you to bring her 10 Sunfury Signets. ,"The survival of the Scryers hinges on outrecruiting Kael'thas.  Every pilgrim from Quel'Thalas that joins his side brings him closer to victory.  The opposite is true for us. Soon, however, we will run out of recruits and it will come down to what side can kill the other quicker.  Prove your worth to the Scryers by bringing me Sunfury signets worn by  high-ranking blood elves allied with Kael'thas and Illidan.  You'll find them at Eclipse Point to the west and the Ruins of Karabor, to the northeast. "
1445,"Grom'tor, Son of Oronok","Find Grom'tor, Son of Oronok at Coilskar Point in Shadowmoon Valley. ","My first born, Grom'tor, left to search Coilskar Point - directly southwest of here. He's the warrior in the family - ill-tempered and blood-thirsty. . . Traits he inherited from his mother. Search along the outskirts of Coilskar Point. If you see naga corpses, Grom'tor is sure to be close. When you find him, tell him this: ""We spill blood for just cause. "" It will let him know that you are a friend to Torn-heart and prevent your premature death. "
1446,The Summoning Chamber,Obtain an Elemental Displacer from a Deathforge Smith or Deathforge Tinkerer and use it to disrupt the ritual in the summoning chamber. ,"In order to churn out infernals as quickly as the Deathforge seems to, they must have an area dedicated to summoning the elementals that form the core of the infernals. The summoning chamber is likely to be found below ground, near a pool of fouled water or lava. Locate the summoning chamber within the Deathforge and find a way to end their summoning ritual. The mo'arg involved in making the infernals may carry a tool that will help disrupt the summoner's magics. "
1447,A Distraction for Akama,Ensure that Akama and Maiev enter the Black Temple in Shadowmoon Valley after Xi'ri's forces create a distraction. ,< Xi'ri pulses with lights as the Aldor and Scryer forces around him respond to his orders. Xi'ri 's army is ready to push Illidan's forces back and create a distraction for Akama.  The naaru awaits your request to begin the attack. >
1448,"Ar'tor, Son of Oronok","Find Ar'tor, Son of Oronok at Illidari Point in Shadowmoon Valley. ","My youngest son, Ar'tor, left to search Illidari Point - far to the southwest, nestled between Legion Hold and Wildhammer Stronghold. While Ar'tor is a hunter of remarkable skill and an expert tracker, I fear that he may be in over his head this time. Illidari Point is the proving grounds for Illidan's demons. These are demons that left the Burning Legion to join the Betrayer! Travel to Illidari Point and find Ar'tor, <name>. "
1449,A Haunted History,Chief Apothecary Hildagard at Shadowmoon Village in Shadowmoon Valley wants you to bring her 15 Ever-burning Ash samples. ,"Have you felt the cold chill? Perhaps what you thought was a hand on your shoulder? That was not your mind playing tricks on you, <race>. The land is haunted. Ghosts litter the landscape, stuck here for all eternity. Would you like to see them? Are you sure about that? These types of things tend to change a person - and not for the better. Very well, I will need you to collect for me the ever-burning ash that is found near any of the fel lava pools of western Shadowmoon. Anywhere near green lava. . . "
1450,"Wanted: Uvuros, Scourge of Shadowmoon",Slay Uvuros and recover Uvuros's Fiery Mane. ,"Wanted - DEAD: Uvuros, scourge of Shadowmoon Valley. By order of Overlord Or'barokh, the fel beast, Uvuros, is to be killed on sight and his mane stripped from his carcass as proof of deed. Return the fiery mane of the beast to Warcaller Sardon Truslice should you succeed. Uvuros was last seen at the Hand of Gul'dan, located in the heart of Shadowmoon Valley - east of Shadowmoon Village. "
1451,Entry Into the Black Temple,Travel to the entrance to the Black Temple in Shadowmoon Valley and speak to Xi'ri. ,"< A'dal shows you an image of a naaru outside of the Black Temple, fighting alongside draenei vindicators and blood elf magisters.  You immediately understand that this is the distraction Akama is waiting for. >"
1452,The Cipher of Damnation - Ar'tor's Charge,The Spirit of Ar'tor at Illidari Point in Shadowmoon Valley wants you to recover the Second Fragment of the Cipher of Damnation from Veneratus the Many. ,"At last, we are ready. I will bestow a piece of my spirit upon you, hero. It will guard you and help you in your battle against evil. You must then travel south of here towards the back of Illidari Point. Hidden in the ether is a vile creature known as Veneratus the Many. My spirit hunter will call him out when he is near. Destroy Veneratus and take from his corpse the second part of the Cipher of Damnation. "
1453,Return to the Scryers,Return to the Scryers is the second-to-last quest in the Scryers chain ending with Varedis Must Be Stopped. ,"This book. . . I could use it to increase my power tenfold. . .  No!  It would end up corrupting my very soul, this I am sure of.  Return to those who sent you here, <name>. You now have the means to stop Varedis.  Wait until he manifests his demonic form through metamorphosis, at that point you will need to burn the book in his presence.  That will be the only way you can deprive him of his power. "
1454,Breaching the Path,"Slay 20 Eclipsion Soldiers, 10 Eclipsion Cavaliers, and 5 Sons of Corok. ","We're going to need more time, <race>. I'm going to fly further ahead with some of the other gryphon riders. Hopefully, we can gather some more information. What I need from you now is to clear a path and more importantly, keep their arrows pointed away from us! Call for a gryphon rider with the Wildhammer flare gun once you have thinned their numbers. "
1455,Infiltrating Dragonmaw Fortress,"Neltharaku, flying high above Netherwing Fields in Shadowmoon Valley, wants you to slay 15 Dragonmaw Orcs. ","I require time so that I may devise a plan to save my children and mate. You will buy me this time, mortal. Venture into Dragonmaw Fortress, located on the eastern edge of the Netherwing Fields, and lay waste to all Dragonmaw orcs that you find. The ensuing chaos and confusion should have a considerable impact on their plans. Be warned, some of my kin are too far gone - their minds corrupted by the Dragonmaw. For them, the only resolution is death. You have my permission to end their lives as well. "
1456,In Service of the Illidari,This is one of the first quests you'll receive as you go from Neutral to Friendly with Netherwing. ,"Netherwing Ledge. . . What was once a bastion of sanctuary for the Netherwing is now home to the Dragonmaw. While the orcs may have control of our territory, our magic there is still strong. Strong enough to cloak your true identity and allow you to infiltrate the ranks of Dragonmaw. I have prepared this letter for you to present to their leader, Overlord Mor'ghor. Fly headlong into the maw of our enemy and seek out Dragonmaw Base Camp to start your new life as a fel orc of Illidan Stormrage. "
1457,Capture the Weapons,Ordinn Thunderfist at Wildhammer Stronghold wants you to bring him Mazakradon's Glaive and Morgroron's Glaive. ,"With a larger supply of this material, we might be able to forge a weapon for you to use. The two pit lords at Legion Hold, Makazradon and Morgroron, have already been equipped with these anti-demon weapons. We have no way of knowing how many more the Legion intends to produce, but if we can capture these prototypes, there should be enough for our project. <Ordinn grins. >There's a certain amount of satisfaction in using the Legion's own 'secret weapons' against them, don't you think? "
1458,The Lexicon Demonica,Obtain the Lexicon Demonica from Grandmaster Vorpil and bring it to David Wayne at Wayne's Refuge. ,"Recreating the enchantments on the blade requires several spells to be spoken in demonic. It's not something I was taught during my training as an apprentice, but there's no way around it. There's a book, called the Lexicon Demonica, that will provide most of the words I need, but it's in the hands of a powerful Shadow Council warlock. Deep in the halls of Auchindoun's Shadow Labyrinth, it is held by Grandmaster Vorpil. Do whatever you must to secure the book and bring it to me. "
1459,Dissension Amongst the Ranks. . . ,Dissension Amongst the Ranks. ,"Gnomus was kind enough to put this concoction together for the final strike. I merely pour it upon this tabard that you have provided for me and the item is imbued with the essence of the Illidari filth. Take the enchanted tabard and travel to the Eclipsion Fields, southwest of Eclipse Point. Once there, use the tabard to transform into an agent of Illidan. While in disguise, slay the crazed colossi that wander the field. They will think it an attack by the Eclipsion and sever all ties! "
1460,Ally of the Netherwing,Let Karynaku return you to Mordenai in the Netherwing Fields. ,Allow me to return you to Mordenai. I am certain that he wishes to see you once more. 
1461,Your Friend On The Inside,"Didn't think we'd leave you to face the fel orc army by yourself, did you? &lt; Yarzill's eyes flicker a translucent blue. ","Didn't think we'd leave you to face the fel orc army by yourself, did you? <Yarzill's eyes flicker a translucent blue. >Aye, we are here with you, <name>. For every service you perform for the fel orcs in your quest to reclaim Netherwing lands, we'll be at your side to make sure that they suffer a sufficient setback. You'll need to keep a low profile so as not to draw any unwanted attention to yourself during your sabotage missions. "
1462,Enraged Spirits of Air,Earthmender Torlok at the Altar of Damnation in Shadowmoon Valley wants you to use the Totem of Spirits to capture 10 Airy Souls. ,"Venture southeast, hero. When you see fields of gigantic blue crystals jutting out from the land, you will have reached your destination. It is there, at the Netherwing Fields, that you will find the enraged spirits of air. They roam the cliffs and mountain bases that surround the fields. Destroy their tortured forms and capture their souls with the totem of spirits. Return to me when this is done. "
1463,"Hail, Commander! ",Speak with Overlord Mor'ghor at Dragonmaw Base Camp in Shadowmoon Valley. ,Captain <name>! <Taskmaster Varkule salutes you. > Overlord Mor'ghor has asked to see you in his chambers at once! 
1464,Special Delivery to Shattrath City,Deliver the Ata'mal Crystal to A'dal on the Terrace of Light in Shattrath City. ,"I am an ethereal of my word, <name>.  You have truly inspired me. I am now going to give you the ata'mal crystal to hand over to the naaru.  As it was your heroics that made this possible, I wish for you to deliver it. You may use my personal teleporter to go directly to Shattrath City.  Simply step through it and you will be transported there. Give the crystal to the naaru known as A'dal on the Terrace of Light.  May the trade winds be at your back. "
1465,City of Light,Follow Khadgar's servant and listen to its story. ,"Do not burden A'dal with petty inquisitions, <class>.  That just might be the most powerful being you ever come face to face with. You do not look familiar.  I suppose you want to learn about the city? You'll have to excuse me if I don't give you a tour myself, but I'm a bit busy discussing strategy with A'dal.  Perhaps you'll find a summoned servant acceptable in my stead?  Excellent! "
1466,The Second and Third Fragments,Obtain the Second Key Fragment from an Arcane Container inside Coilfang Reservoir and the Third Key Fragment from an Arcane Container inside Tempest Keep. ,"I hid the second fragment at the bottom of Serpent Lake, long before it was called that.  The giant drain installed there after the naga took over has likely pulled the container into the depths of Coilfang Reservoir. The third fragment will prove the most trying, as I left it inside Tempest Keep back when it was controlled by the naaru.  Kael'thas now rules it and the chamber where I left it has become a prison. Bring me these remaining fragments, <name>.  Much depends on your success. "
1467,A Cleansing Light,Bring a Fel Armament to Ishanah in Shattrath City. ,"This temple is one of the holiest places in all of Outland.  The power of the Light here is so strong, that even items with the strongest fel taint can be cleansed of a worldly item. Should you run into any fel armaments in your confrontations with demonic enemies, bring them to me and I will demonstrate the cleansing power of the Light. "
1468,Synthesis of Power,Voren'thal the Seer in Shattrath City wants you to obtain an Arcane Tome. ,Arcane tomes are not ordinary books that happen to deal with arcane matters.  There is intrinsic power in them - a power I've learned to synthesize into a single arcane rune. Should you find an arcane tome in your travels I will give you one such rune.  Only the most powerful wielders of magic carry the books I need.  In Outland this usually means Kael's blood elves - but you'd be surprised by where such tomes often turn up. 
1469,Fel Armaments,"Have you run into any fel armaments lately? &nbsp; Let the Light do its work, &lt; name&gt; . ",The fel materials are removed from this world.  Only the Light's residue remains. 
1470,What Book? I Don't See Any Book. ,Ezekiel said the book has been stolen. ,"Ramdor? Hrm, let me think. . . Ramdor. . . Oh yes, the death priest. What does he want with the book? Well it doesn't matter. Yes I lied to you and no I don't have the book. Not anymore, anyway. It was stolen. Probably by one of those filthy refugees. Besides, Auchindoun is now defunct. We have no use for the book. If you find it, you can keep it. Like I said, I saw some of those ruffians snooping around the terrace last week. Start your search with them. They're probably playing dice in the slums. "
