1282,The Deserter,Take the restored tablet to Hermit Ortell in Silithus. ,"There are rumors of a Twilight's Hammer member called Ortell having deserted his sect.  Word has it he hid in the mountains south of Southwind Village, where he lives as a hermit.  Perhaps you can enlist his help in deciphering the tablet. Take the restored tablet with you and seek out Ortell. "
1283,Securing the Supply Lines,Windcaller Proudhorn at Cenarion Hold in Silithus wants you to kill 15 Dredge Strikers. ,"Cenarion Hold is a location of utmost strategic importance.  I'm convinced that while we hold it our victory over the silithid is guaranteed.  Provided our influx supplies can be maintained, that is. Desert worms have proven to be more of a threat to our supply caravans than even the silithid themselves.  Just this morning, a large shipment of morrowgrain was ravaged by a group of dredge strikers.  I need you to thin their numbers to ensure our supplies aren't jeopardized. "
1284,Noggle's Last Hope,"Beetix Ficklespragg at Cenarion Hold in Silithus wants you to gather 3 Stonelash Pincer Stingers, 3 Stonelash Flayer Stingers and 3 Rock Stalker Fangs. ","Blasted!  The antidote didn't work.  Noggle must've been stung by one of the stronger creatures in the far south. I'm going to need you to go there and get me some more samples, <name>.  The good news is that since their poison is stronger I won't require as many.  The bad news is that there are more kinds of poisonous creatures crawling around the southern area so you'll have to draw from more sources. "
1286,The Dunes of Silithus,Report to Windcaller Proudhorn at Cenarion Hold in Silithus. ,"Cenarion Hold, in Silithus, is one of the biggest druid settlements in Kalimdor. Almost as big as Moonglade, mon. Someday, maybe Zen'Aliri be headin' on over to Cenarion Hold. . . fightin' some Twilight's Hammer, healin' the land where the silithid tear it. . . but Zen'Aliri 's master tells him to wait. So Zen'Aliri waits. The easiest way to get there is that path up Un'Goro Crater's northwestern cliffs. If you got no master. . . there's nothing keepin' you from movin' on. "
1287,Noggle's Lost Satchel,Retrieve Noggle's Satchel from the mountains in the south of Silithus and return it to him at Cenarion Hold. ,"Where am I?  Where's my bag? *gasp* I must've lost it while fleeing from Deathclasp, the giant scorpid.  In my rush to escape I walked right into a nest of stonelash flayers. The satchel I was carrying had all sorts of rare reagents in it.  Without them, me and Beetix won't be able to make the potions that Cenarion Hold needs.  I'm too weak to get up yet, but I can make it worth your while if you bring back my reagents. I ran into Deathclasp in the southern mountain range, behind Bronzebeard's camp. "
1288,Brann Bronzebeard's Lost Letter,Take Brann Bronzebeard's Letter to Bronzebeard's Encampment in southern Silithus. ,"To Whom It May Concern: If you're reading this, I'm either dead or soon to be dead. It's hard to say. Most of the crew is dead anyhow. Found information about a Titan. Great battle between him and an Old God. Yes, a bona fide Old God. Found ancient tunnel leading to Ahn'Qiraj. Taking it. Take this letter to my old camp. Make sure my monkey is getting adequate food, water, and hugs. -Brann Bronzebeard, Explorer ExtremeP. S. Watch out for crazy Old God worshipping night elf. "
1289,Salt of Shards,Bring the Salt of Shards to Field Marshal Snowfall in Silithus. ,The Abyssal Lord left behind a small pile of faintly-iridescent sand. 
1290,Crunchy Spider Legs,We need meat - any kind of meat - to feed the colossi. ,"With your help, the Alliance may win this thing. "
1291,Breaking the Code,Obtain an intact Hive'Regal Silithid Brain from any silithid in Hive'Regal. ,I think I can formulate an elixir that will allow us to more readily decipher the glyphs and language of the silithid and Qiraji! What do I need? Glad you asked! I need brains! Normally I'd need a brain from each silithid type that inhabit the hives. Another brave explorer brought me two of 'em here. . . and never came back from Hive'Regal. Bring me back a silithid brain from Hive'Regal. . . and be careful not to end up like him! 
1292,Call of the Scarab,Report to Field Marshal Snowfall in Silithus. ,The Call of the Scarab event is occurring today. Speak with your faction's leader near the Gates of Ahn'Qiraj. 
1293,Report to Marshal Bluewall,Speak with Marshal Bluewall at the Alliance encampment near Hive'Zora. ,"Are you Marshal Bluewall 's new recruits? Of course you are. What are you waiting for? Good soldiers are dying in the desert. Aren't you excited to join them? Now, get going and don't dry out on the way. "
1295,Lean Shanks,"We need meat, and lots of it. ",You make your Warchief proud. For da Horde! 
1296,Cinder of Cynders,Bring the Cinder of Cynders to Warlord Gorchuk in Silithus. ,The cinder seethes with the hatred that its former owner held for you. 
1297,Call of the Scarab,Report to Warlord Gorchuk in Silithus. ,The Call of the Scarab event is occurring today. Speak with your faction's leader near the Gates of Ahn'Qiraj. 
1299,Coreforged Sigil of Skaldrenox,Bring the Coreforged Sigil of Skaldrenox to Warlord Gorchuk in Silithus. ,The sigils of the Abyssal High Council are crafted from the distilled essence of the element of their holder. This sigil was forged in flame. 
1300,Chilled Meat,"De beasts of Northrend are big, heavy, and full of meat. ","This will work just fine. De Horde thanks you, bruddah. "
1301,Stepping Up Security,Windcaller Proudhorn at Cenarion Hold in Silithus wants you to slay 20 Dredge Crushers. ,"Your performance has been truly exemplary so far, <name>.  Our supply lines are not completely safe yet, however.  In the absence of dredge strikers, their larger southern cousins will surely move in to take their place in the north. You'll have to kill quite a few dredge crushers to keep them at bay, but we cannot leave the safety of our supply lines to chance. "
1302,Chilled Meat,"The beasts of Northrend are big, heavy, and full of meat. ",This will work just fine. The Alliance thanks you. 
1303,Pearl of Fathoms,Bring the Pearl of Fathoms to Warlord Gorchuk in Silithus. ,"The pearl is immaculately smooth, and surprisingly dense. "
1305,Diamondine Sigil of Kazum,Bring the Diamondine Sigil of Kazum to Warlord Gorchuk in Silithus. ,"The sigils of the Abyssal High Council are crafted from the distilled essence of the element of their holder. This sigil was carved from stone, then fused into a faultless diamond. "
1307,Deadly Desert Venom,Beetix Ficklespragg at Cenarion Hold in Silithus wants you to gather 8 Stonelash Scorpid Stingers and 8 Sand Skitterer Fangs. ,"Beetix Ficklespragg at your service!  My cousin Noggle makes a living gathering rare herbs for Cenarion Hold alchemists.  Or used to, anyway.  He came back from his last trip with a strong poison running though his veins. I've managed to slow down the venom, but to fully neutralize it I need poison samples from whatever stung him. Noggle arrived from the north, so I'd bet my shirt stonelash scorpids or sand skitterers did it.  Bring me some stingers and fangs and I'll try to make an antidote for him. "
1308,Sandworm Meat,Convincing the giant colossi of Silithus to wake up requires a whole heap of meat. ,"Many thanks, friend. For the Alliance! "
1310,Lean Shanks,"We need meat, and lots of it. ",You make your King proud. For the Alliance! 
1311,Glimmering Sigil of Whirlaxis,Bring the Glimmering Sigil of Whirlaxis to Warlord Gorchuk in Silithus. ,The sigils of the Abyssal High Council are crafted from the distilled essence of the element of their holder. This sigil was carved with biting winds. 
1312,Song of Zephyrs,Bring the Song of Zephyrs to Warlord Gorchuk in Silithus. ,A swirling essence coalesces at the feet of the Duke. 
1313,Hero's Call: Silithus! ,Report to Windcaller Proudhorn at Cenarion Hold in Silithus. ,"By order of his royal highness, King Anduin Wrynn, all able-bodied citizens of the Alliance are to report to Windcaller Proudhorn at Cenarion Hold. Our Cenarion Circle allies require your assistance to fight back against the Twilight's Hammer onslaught. You can reach Silithus by taking the northwestern road out of the Un'Goro Crater. For the glory and honor of the Alliance! "
1314,Glimmering Sigil of Whirlaxis,Bring the Glimmering Sigil of Whirlaxis to Field Marshal Snowfall in Silithus. ,The sigils of the Abyssal High Council are crafted from the distilled essence of the element of their holder. This sigil was carved with biting winds. 
1315,Raw Tiger Steaks,"Down south, in Pandaria, the tigers grow fat hunting smaller creatures. ","Excellent hunting, <class>. "
1316,Raw Tiger Steaks,"Down south, in Pandaria, the tigers grow fat hunting smaller creatures. ","Excellent hunting, <class>. "
1317,Coreforged Sigil of Skaldrenox,Bring the Coreforged Sigil of Skaldrenox to Field Marshal Snowfall in Silithus. ,The sigils of the Abyssal High Council are crafted from the distilled essence of the element of their holder. This sigil was forged in flame. 
1318,Report to General Kirika,Speak with General Kirika at the Horde encampment near Hive'Regal. ,"You must be one of General Kirika 's new recruits. It's about time you showed up. Bodies wear down quick in the desert. The dwarves have been getting reinforcements daily, and we can't afford to lose ground in our struggle for resources in Silithus. Get your instructions from the General. It's not my job to train you, just find you. "
1320,Tidal Sigil of Skwol,Bring the Tidal Sigil of Skwol to Warlord Gorchuk in Silithus. ,The sigils of the Abyssal High Council are crafted from the distilled essence of the element of their holder. This sigil was crafted from coral and smoothed by the tides. 
1321,Crocolisk Tails,De crocolisks of Uldum are known for bein' bigger than all the rest. ,"Keep the meat deliveries comin', <name>. We need all we can get. "
1324,Salt of Shards,Bring the Salt of Shards to Warlord Gorchuk in Silithus. ,The Abyssal Lord left behind a small pile of faintly-iridescent sand. 
1326,Cinder of Cynders,Bring the Cinder of Cynders to Field Marshal Snowfall in Silithus. ,The cinder seethes with the hatred that its former owner held for you. 
1327,Crocolisk Tails,The crocolisks of Uldum are known for being bigger than all the rest. ,"Keep the meat deliveries coming, <name>. We need all we can get. "
1328,Song of Zephyrs,Bring the Song of Zephyrs to Field Marshal Snowfall in Silithus. ,A swirling essence coalesces at the feet of the Duke. 
1329,Tidal Sigil of Skwol,Bring the Tidal Sigil of Skwol to Field Marshal Snowfall in Silithus. ,The sigils of the Abyssal High Council are crafted from the distilled essence of the element of their holder. This sigil was crafted from coral and smoothed by the tides. 
1330,Diamondine Sigil of Kazum,Bring the Diamondine Sigil of Kazum to Field Marshal Snowfall in Silithus. ,"The sigils of the Abyssal High Council are crafted from the distilled essence of the element of their holder. This sigil was carved from stone, then fused into a faultless diamond. "
1331,Raw Clefthoof Meat,Gorchuk tells me that the old orc clans of Draenor used to prize the clefthoof for its size - one kill could feed a village for a night. ,"Look at that mountain of meat. You done de Horde proud, <name>. "
1332,Raw Clefthoof Meat,I remember reading that the old orc clans of Draenor used to prize the clefthoof for its size - one kill could feed a village for a night. ,"Look at that mountain of meat. You have done the Alliance proud, <name>. "
1333,Pearl of Fathoms,Bring the Pearl of Fathoms to Field Marshal Snowfall in Silithus. ,"The pearl is immaculately smooth, and surprisingly dense. "
1334,Adder Subtraction,Collect 5 Enervated Adders. ,"The corruption unleashed here must be studied if we're to find a way of properly fighting it. Luckily, not all the creatures have been as altered as others. The smaller snakes drink little water, and do not eat plants, so their exposure to the energies here has been minimal. They've still absorbed enough to change coloration. Go collect these snakes from the overgrowth and return them to me, so we can see just what is happening to the creatures here. "
1335,Clap 'Em In Irons,Speak to the Taurajo Looters in the Taurajo Ruins and place them under arrest. ,"Our policy of conscripting non-violent criminals from the Stormwind Stockades has come back to haunt us, <name>. Some of my less-scrupulous soldiers broke ranks after our victory in Taurajo and are looting the remains of the city. This is a breakdown in discipline. Worse, the desecration of their homes only spurs the enemy to fight harder when our ultimate goal should be peace. Take these manacles and bring the Taurajo looters to justice. Speak to them first, but you may need force to subdue them. "
1336,The Butcher of Taurajo,"Speak with Karthog, then lure out and assassinate General Hawthorne. ","This operative had orders to secure the roadways between the Alliance command and Fort Triumph. General Hawthorne is on the move. <Bloodhilt crumples the documents in his fist. >It's HIM, <name>! Hawthorne - I spit the name - he is the one who ordered the assault on Taurajo! Now we know when and where to strike him down. Quickly, follow the road north of the Battlescar and meet up with my assassin Karthog. CRUSH Hawthorne and string his body up along the road! "
1337,Feegly the Exiled,Kill Feegly the Exiled in the Bael Modan Digsite. ,"Saddest story I ever heard told, <name>. Feegly was one of our fastest diggers, until he got a hold of that - thing. ""The Tear of the Moons"" we called it. It changed him. Remade him. I wish it had stayed buried. Feegly was banished from Bael Modan but I've heard reports he's come sniffing around the dig site again. He's suffered enough, the wretched thing. If you find him down there, put ol' Feegly out of his misery. "
1338,Digsite Status,Locate Marley Twinbraid outside the Bael Modan Excavation in Southern Barrens. ,"The patrol's been quiet today. And that's got me worried, <name>. Ever since the Alliance sacked Taurajo, none of our positions are secure. You look like you can handle yourself - can you scout around for me? Check in with my son Marley outside the Bael Modan excavation, southeast of here. The site's exposed and susceptible to raids, and my son's too proud to signal for help if he needs it. "
1339,Sabotage! ,Sabotage a Dwarven Artillery Shell and then flee from Bael'Dun before it explodes. ,"These dwarven artillery shells have a built-in airburst timer. This is easy! Just sabotage one of the artillery shells in the loading bay and then hoist it up into the magazine. Boom, baby. BOOM! You'll find the shells in one of two loading bays behind the main garage on this level. It's right around the corner. Once you've rigged the artillery shell. . . Run! Run like the wind, <name>! Then report to Gann back at camp. I'll be right behind you. "
1340,Blood of the Barrens,Collect 6 Blood Shard Trinkets from Razormane Quilboar. ,"This bright red stone, found clutched in the grasp of a quilboar, has been carefully carved into the likeness of a great boar, with thorny vines sprouting from its back. Its surface is smooth and worn with care. Did the quilboar make this? If you find others, maybe one of the shaman at Firestone Point could tell you more about them. "
1341,The Guns of Northwatch,Speak with Cannoneer Smythe. ,Captain Fisher signaled us from below. The Horde fleet is landing shore parties? We can't let them flank us from the beach. I've already sent two of my best gunners down there to defend the beach head. Talk to Cannoneer Smythe down on the shore. You'll have to fight your way through the courtyard to get there. See if you can help the others secure the hold on your way down! 
1342,Smarts-is-Smarts,Kill a Triumph Captain on the far side of the Battlescar and acquire a Fresh Brain. ,"My monstrosity is taking shape! All that's left is to stuff his skull with something useful. I'm talking about brains, <name>. And here I'm going to be picky. The abomification process causes significant brain damage so it's best to start with someone smart. One of the Alliance officers should do nicely. Seek out one of the Captains on the far side of the Battlescar and try not to damage the goods while you kill him. "
1343,Silithissues,Use the Bucket of Burning Pitch on Silithid Mounds and kill 10 Silithid Swarmers as they emerge. ,"The silithid! They're bugs, <name>. Or something like bugs. They're not natural. . . and we built a fortress on the equivalent of an anthill. Take this burning pitch. It'll set the buggers on fire and plug up their burrows at the same time. Be careful when you pour this stuff on there - the silithid will come out in swarms! Look for silithid mounds around the exterior of Desolation Hold. They look like heaps of sand. Kill anything that crawls out. "
1344,Claim the Battlescar,Go to the Battlescar. ,"The Horde has fought us to a standstill from their stronghold west of here. The fighting continues, even as the land breaks open under our feet. Someone's got to break the stalemate! I need you to venture into the Battlescar and help my men crush the Horde opposition there. In the center of the scar you will find a flag marker designating who controls the area. Scout out the flag. It'll be worth your while to claim the scar for the Alliance if someone hasn't already done so. "
1345,Bael'dun Rescue,Go into Bael'dun Keep and rescue 10 Bael'dun Survivors from the rubble. ,"Help - Help! You've got to do something! Some dwarves are still inside - so many - they're trapped in the debris. Buried alive. The flames! It's a nightmare in there. We don't know how much longer until the roof collapses. . . Please, <class>, you've got to save them! Run inside. Use the emergency fire valves to protect yourself from the flames. You're the only hope they have. . . "
1346,Running the Gauntlet,Kill 8 Hunter Hill Scouts. ,"Look around you, <class>. We've had no luck dislodging the Horde from the hidden trails that overlook this valley. They appear out of nowhere to ambush our supply caravans and then disappear into the hills! I need you to run the gauntlet to Honor's Stand and let them know the roads still aren't safe. Talk to Mattingly, the supplies officer by the gate. And kill a few of these brutes along the way! "
1347,A Line in the Dirt,Capture a neutral hill in the Fields of Blood and defend it against an Alliance counterattack. ,"The Alliance scorches a trail of murder across the Barrens. We must stop them here or there is nothing left for us. Across the Fields of Blood there are a number of strategic hills, marked by wooden towers and neutral gray banners. We must take and hold these hills if we hope to slow the Alliance advance! Look for the towers to the north, east, and south of what's left of Taurajo. Claim a neutral flag and defend the hill against counterattack! "
1348,Hero's Call: Southern Barrens! ,Report to Dockmaster Lewis at the docks outside Northwatch Hold in the Southern Barrens. ,"By order of his royal highness, King Anduin Wrynn, all able-bodied citizens of the Alliance are to report to Dockmaster Lewis near Northwatch Hold. Our brave soldiers have made tremendous gains in the Barrens, but they have paid a heavy price! Your efforts are needed to consolidate our gains. You can reach the docks outside Northwatch Hold by taking a boat from Booty Bay to Ratchet and traveling south along the coast. For the glory and honor of the Alliance! "
1349,Dwarf Fortress,Acquire the Bael'Dun Fortress Schematics. ,"I don't know if you noticed on your way in, but this whole fortress is erected around a giant cannon. If we can just find the ammunition magazine, we could blow this place sky-high as easy as kiss-my-hand! But to figure it out I'm going to need the fortress schematics, and I haven't been able to steal them yet. Look for the plans on the lowest floor, right down these stairs. "
1350,Scavenged,Retrieve 10 Northwatch Supply Crates from the Raptor Den. ,"<You discover a cargo manifest on the body, detailing a long list of sundries urgently needed on the front. ><A bloody trail in the dirt indicates bodies were dragged south of here, toward the raptor dens. ><The raptors may have dragged away the supplies, as well. Retrieving those supplies for Corporal Teegan could help salvage this disaster! >"
1351,Changing of the Gar'dul,"Go to the top of the northern tower in Desolation Hold and help Warlord Bloodhilt ""Relieve"" Gar'dul of command. ","When Bloodhilt arrives, I'd like to - ah - talk in private. Can you accompany me to make sure things stay on the level? This Bloodhilt is a, ah, he's a, he's a loose cannon. <Gar'dul tries to compose himself. >Meet me atop the northern tower and we'll talk with Bloodhilt together. "
1352,Parts-is-Parts,Use Calder's Bonesaw on corpses within the Battlescar and collect 15 Severed Extremities. ,"I've always wanted to try making an abomination. It looks simple enough, but you know how it is when you learn things from a book. There's no substitute for doing! First, I'm going to need parts. Lots of parts. And you're going to get them for me. No need to be picky: human, orc. . . it doesn't matter. Parts is parts. Just be sure the corpses you harvest come from the Battlescar, so I know they're fresh. <Calder presses a rusted, gore-covered bonesaw into your hands and smiles disarmingly. >"
1353,Flightmare,Use Tomusa's Hook on Triumph War Gryphons to dismount and kill 5 Wildhammer Mercenaries. ,"The Alliance has hired in Wildhammer mercenaries to control the skies over the Battlescar. I believe these same gryphon-riders were the ones to firebomb Taurajo during the attack. I want our skies scoured clean. The wildhammer dwarves fly low enough for a sharp-eyed <class> to hook them. Take this. Target their gryphons and dismount the riders - once grounded, show them no mercy. "
1354,Kill 'em All! ,Kill 10 Frazzlecraz Miners at the Frazzlecraz Motherlode in Southern Barrens. ,"I want to see some dead goblins, <name>! Just west of here you'll find a whole warren of those little insects burrowing into the mountain. Let's see to it that they're digging their grave. Destroy them. Lay waste to their whole grubby operation. They've sown their own demise in Bael'dun, <class>, and it is time to meet the reaper. "
1355,Silencing Rageroar,Slay 4 Rageroar Lieutenants and acquire Rageroar's Helm by killing Karga Rageroar. ,"I have encountered the Rageroar clan before, <name>. They are led not by an orc, but by a monster - a war-gorged fiend without a shred of decency or compassion. He and his lieutenants must be killed, not just to save Northwatch, but for the good of all of Azeroth. Karga Rageroar wears a helm. Execute him, <class>, and bring the helm to me. It is of. . . particular importance. Rageroar has made his camp across the chasm, east of here. "
1356,Put the Fear in Them,Kill 8 Honor's Stand Footmen and 1 Honor's Stand Officer. ,"Do you see the trail below us, <name>? That is MY trail. And if the Alliance dogs choose to use my trail, they'd best be looking over their shoulder. It's time to collect my toll! Slay the footsoldiers from Honor's Stand and see if we can't send them scurrying back to their walls. Be sure to take out at least one of their officers patrolling the road. They need to realize that nobody is safe. "
1357,Echoes of Agamaggan,Collect 3 Polished Boar Skulls. ,"I think the quilboar are being driven by more than just crude desire. Would you help me look into this further? To the west, scattered among the quilboar's settlements and camps, I've noticed boar skulls. They gleam from a distance, polished smooth. . . distinct from the remains littered in their waste piles. I think these may be objects of worship. Bring me several of these to examine, <name>. "
1358,Claim the Battle Scar,Go to the Battlescar. ,"We have fought the Alliance to a standstill here, even as the land beneath our feet falls apart. To the east you will find the Battlescar, a wide swath of decimated terrain. It is little more than a line in the sand, but it must be OUR line. In the center of the scar you will find a flag marker designating who controls it. Scout out the flag. If it's not already ours, capture it for the Horde - it will swing the battle in our favor. Investigate the scar and kill anyone you find in there! "
1359,Clear the High Road,Slay 3 High Road Scouts. ,"This way, <class>! I see you've discovered the high road. The Alliance hopes to sever our ties with Stonetalon, but they forget that we tauren have hunted across these lands for generations. We know every hillside switchback and game trail from here to Thousand Needles. But for these paths to stay open, we must stop the humans from mapping them out. Patrol the trail east and kill any high road scouts you find along the way, then speak to Tunawa Stillwind just up the path. "
1360,Speaking Their Language,"Blow the Horn of Challenge in the Bristleback Challenge Ring, and defeat Sabersnout in single combat. ","The quilboar are attacking because they perceive weakness. Strength is the only language they understand. So we will show them strength. <Makaba withdraws a large horn from his satchel. >This is admittedly crude work but it'll do. Bristleback leaders use horns like these to challenge one another for dominance. <name>, I want you to challenge the Bristleback champion, Sabersnout, to single combat. Defeat him in front of his followers. Blow the horn at the Bristleback challenge ring due south of here. "
1361,Marching On Our Stomachs,Collect 4 Fresh Stormsnout Steaks by killing Stormsnouts in Southern Barrens. ,"It's true what they say: An army marches on its stomach. And we've been marching a long way. I'm thinking if we barbecue up a few of those giant lumbering stormsnouts, we'll have enough meat to feed us for weeks. Stormsnouts are big and slow, so they should be easy to kill. Except. . . Hey you're not carrying any metal on you are you? "
1362,Working the Bugs Out,Use the Bucket of Burning Pitch on the silithid mounds outside of Fort Triumph to flush out and kill 10 Silithid Swarmers. ,"Why high command decided that a silithid mound was the ideal place to build a fortress, I'll never know. Them lil' buggers are tunneling under our fortifications and setting back our timetables. We need to scorch 'em out! Take this here bucket of burning pitch and dump it on the silithid mounds right outside the main gate. They look like big piles of sand. Kill anything that comes out, but be careful, <name> - them nasties are likely to swarm you when you light those mounds up. "
1363,The Taurajo Briefs,Search the Ruins of Taurajo for 3 pieces of Taurajo Intelligence. ,"The General is too preoccupied with the looters in Taurajo. Too soft! We ought to be focused on our next move against the Horde. There's valuable intelligence that might be compromised if we allow the ruins of Taurajo to continue to burn. While you're running the General's errand, dig around for any maps or notes you can find. I can speak a little of the orcish tongue - I'll be able to make sense of what you find. "
1364,Sowing a Solution,Use Soothing Seeds on 6 Deviate Terrortooths or Deviate Plainstriders and observe the results. ,"Based on what you've brought me, I think we may have a solution. I've imbued the lashvine seeds with healing energies. Simple contact with these should imbue the creatures here with enough energy to force out the corrupted influence. Go and attempt to heal the mutated raptors and plainstriders by sprinkling the seeds on them, and report the results back to me. "
1365,Taking Back Taurajo,Kill 8 Taurajo Looters in the ruins of Taurajo. ,"Outstanding work at the gates, <name>! The main body of the Alliance force is in general retreat. But I'm not satisfied. They sacked Taurajo, which was little more than a hunters' camp. This 'Alliance' is unmasked at last for what it really is: A renegade band of butchers. Even now a group of humans linger behind to pick at the bones of smouldering Taurajo. <Bloodhilt hurls an axe into the dirt. >Make them suffer. "
1366,Warriors' Redemption,Acquire 5 crates of Confiscated Arms from Honor's Stand and re-equip 5 Stonetalon Prisoners. ,"Those that surrendered when Honor's Stand fell are no longer worthy of our Horde, <class>. But I'm not giving up on them yet. The prison tower below us is lightly guarded. Let's give those prisoners one final chance to die with honor. I've set up ropes that will allow you to quickly clamber up and down the mountain. Slip down, acquire the confiscated weapons, and re-arm the prisoners inside the tower. And <name>, stay by the tower! We're not yet equipped for an assault on the base proper. "
1367,Futile Resistance,Slay Kona Thunderwalk on the border between Stonetalon and Southern Barrens. ,"<name>, I certainly don't want to deliver my report to Commander Singleton without at least a little bit of good news. We've got to wrestle control of these roads back from these Horde holdouts. From what we can gather, Kona Thunderwalk is the name of the ringleader. He's got a camp just north of here. A Stonetalon native, he knows these roads better than his own hide. If we can wipe him out, resistance from the west might vanish. Find and kill Kona Thunderwalk, then report to Commander Singleton! "
1368,To Harvest Chaos,Kill 5 Outgrowths and find a Squirming Heart. ,"If I have truly sown chaos, it is time for reaping. The lumbering outgrowths of plant life shamble through the imbued stream here, <name>. They are a direct manifestation of the unstable forces mutating this area. Slay as many as you can, and we might be able to slow the spread of the overgrowth further. And while you're at it. . . be on the lookout for parts of them that appear especially corrupted. Bring any such pieces to me. "
1369,Hands Off Me Dig! ,"Kill 8 Excavation Raiders, rescue 5 Bael'modan Artifacts, and acquire Twinbraid's Tools in the Bael'modan Digsite. ","Look at the chaos down there, <name>! I've instructed the foremen to save what artifacts they can. Who knows what treasures these tauren animals are like to make off with. Can you help get a handle on things? Kill the raiders and save what artifacts you can. While you're at it, look for my missing tools. A few quick repairs and I can get this flying machine up and running again. "
1370,Firestone Point,Deliver Crawgol's Silithid Field Guide to Tauna Skychaser at Firestone Point in Southern Barrens. ,"I've been on top of this silithid situation for almost a month, which makes me the local expert. Just last week the Earthen Ring was visiting, and wanted me to write down everything I know. < Crawgol hands you a tattered book. >I'm not much of a writer. Or a reader, for that matter. But this book is probably the most definitive thing ever written about this foe. Deliver it to Tauna Skychaser down in Firestone Point. It's south of here, just west of the main road. "
1371,He Needs Ale! ,Search Bael'dun Keep for a Mug of Ol' Barkerstout and bring it to Marley Twinbraid at the entrance. ,"<Marley grasps the side of your head with a shaking, bloody hand. >Ale. . . Must. . . have ale. . . Ol' Barkerstout from inside. <He coughs. > That should. . . do the trick. "
1372,Bad to Worse,"Rescue 5 caged Taurajo Refugees, and kill any combination of 8 Bristleback Thornweavers or Bladewardens. ","When the refugees fled north from Taurajo, some were separated as darkness closed in. Many were taken prisoner by the Bristleback quilboar who set up camp west and southwest of here. I am not certain what the quilboar hoped to get from us by capturing our refugees; all they have earned is my ire. And all they'll get in return is vengeance. Rescue my trapped brothers and sisters, and kill their captors to send a message to the quilboar. "
1373,Mangletooth,Kill Mangletooth. ,"Una here used to spend time in Camp Taurajo. She's told me about a quilboar that used to be captured there, named Mangletooth. Quite the clever one, for a quilboar. I've been tryin' to think what got these quilboar riled up so much recently, and it might be that Mangletooth escaped Taurajo alive. If he has, he's certainly calling the shots. There's a large hut up in the hills to the northwest. If you find Mangletooth there, cut 'im down. "
1374,A Growing Threat,Kill 13 Razormane Quilboar. ,"A moment there, <class>. We've got more problems here than just the end of the world as we know it. Our vigil here's threatened by the quilboar. We've been content to leave them be when they stay in the Kraul, sure, but every day they press further and further out towards our camp. Mahka, bless her green heart, wouldn't ever forgive me if I went out bashing heads in myself, but if you could help drive back those that're wandering near the camp, I'd appreciate it. "
1375,Back in the Fight,Use the Herb-Soaked Bandages on 6 Wounded Defenders. ,"This fight isn't over, <class>. Not by a long shot. Some of the soldiers in the courtyard still have breath in their lungs. We can save them! I've soaked these rags in an herbal remedy we used to rely on back in Gilneas. The smell is awful but this poultice can practically raise the dead. Use these bandages on wounded defenders down in the courtyard and we'll see if we can't get them back in the fight. "
1376,Lion's Pride,Kill any combination of 5 Plains Prowlers or Plains Pridemanes. ,"Respect the lion, <name>! A ferocious killer. You gotta admire the elegance of the beast. . . Muscle and claws. . . Running down its food. . . So primal. . . I'm sorry, my mind wandered. As I was saying, I respect these lions, but they're just murder on our patrols. I mean that literally. The men are afraid to go to the bathroom alone at night. Can you help make our camp a little safer? Barrens lions like to linger under trees. "
1377,Warchief's Command: Southern Barrens! ,Report to Nura Pathfinder at the High Road in the Southern Barrens. ,"All able bodied members of the Horde are hereby ordered to report to Nura Pathfinder at the High Road in the Southern Barrens. With the recent Alliance victories in the Barrens, our enemies are threatening to cut our supply lines and leave our warriors stranded. We must act! To reach the High Road, travel east from Stonetalon Mountains. If necessary, you can get a flight there from Doras in Orgrimmar. Destiny calls! "
1378,Keeping the Dogs at Bay,Kill 6 Hecklefang Scavengers. ,"Not everyone who fled Taurajo was able to make it to Una'fe, <name>. Some died of wounds along the way. Others were jumped by opportunistic quilboar. I'll take care of the grim task of finding and gathering the bodies. But there is something you can do for me. Hecklefang scavengers prowl the lands south of here and are savaging the corpses, tearing at their bowels and dragging away the limbs of the dead. Please, thin their numbers so that I can perform the proper funerary rites. "
1379,When Plants Attack,Rescue 5 Taurajo Refugees by killing the Grasping Overgrowths that ensnare them. ,"This camp was built at the edge of this jungle, and already it is overwhelmed by plant growth. Something unnatural is happening here! Earlier I made the mistake of sending some of the healthier refugees out to gather nuts and berries. Those that returned talked about the plant life actually grasping at their legs or even picking them up. I worry about those that haven't come back yet. <class>, please rescue the refugees trapped in the grasping overgrowth around the camp. "
1380,Intelligence Warfare,Kill a Barrens Operative and retrieve the SI: 7 Briefings. ,"I am convinced the Alliance is using spies to scout the field and pass along information. They knew to strike at Taurajo while the hunters were afield. And they countered every one of Gar'dul's moves like he was an open book. Well <name>, I for one will not be outplayed. Not here. We will win the battle for intelligence. Even now I hear reports of Alliance operatives slinking around in the shadows, especially here, outside these very walls. Kill them and bring me back something of use. "
1381,Feeding the Fear,Kill 5 Tower Wardens. ,"Our resources are limited, <class>, but that doesn't mean we can't make some trouble down below. Use the ropes here to sneak down the hillside, then slay the human prison wardens. Killing a couple scrawny guards won't turn the tide of battle, but  imagine the fear and chaos we'll reap as the humans discover the mutilated bodies. . . < Holgom grins a yellowed grin, his eyes glinting. >"
